Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,RiskPerTradePct,MaxDailyLossPct,MaxWeeklyLossPct,AsianOpenHour,NYOpenHour,NYCloseHour,MinutesBeforeNYClose,AggressiveTrailHoursBeforeClose,NewsWindowMinutes,ATR_Period,ATR_Multiplier,PartialTakeProfitRR,ExtendedTakeProfitRR,NY_Precision_ADX_Level
6704,13.90,502784.57,4054.71427,2.59196,5.68273,13.89702,0,23.74,124,2.9,4.4,5,9,43,17,30,2,286,93,1.5,4.44,25.92,207
6247,13.33,520521.87,4035.05326,2.62514,5.90889,13.32777,0,23.74,129,2.9,4.4,5,9,115,17,15,2,286,93,1.5,4.44,8.16,81
6530,13.33,520521.87,4035.05326,2.62514,5.90889,13.32777,0,23.74,129,2.9,4.4,5,9,35,17,15,2,286,93,1.5,4.44,8.16,81
7301,13.33,520521.87,4035.05326,2.62514,5.90889,13.32777,0,23.74,129,2.9,4.4,5,9,115,17,15,2,286,93,1.5,4.44,8.16,120
359,-1.89,-24434.82,-814.49400,0.45538,-0.38753,-1.88597,0,23.74,30,1.35,19,43,10,49,77,108,8,194,50,6.45,9,41.76,105
6068,9.71,364285.14,2207.78873,1.73377,1.93612,9.70594,0,23.74,165,2.9,11.6,6,9,35,17,142,2,47,24,1.65,11.16,13.92,255
9576,15.53,476689.04,3638.84763,2.24995,5.28485,15.53276,0,23.74,131,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,5.76,120
9553,15.53,476689.04,3638.84763,2.24995,5.28485,15.53276,0,23.74,131,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,5.76,96
10698,15.53,476689.04,3638.84763,2.24995,5.28485,15.53276,0,23.74,131,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,5.76,144
10959,15.53,476689.04,3638.84763,2.24995,5.28485,15.53276,0,23.74,131,3.15,3.4,5,9,80,17,15,2,192,110,1.5,5.04,5.76,117
11088,15.53,476689.04,3638.84763,2.24995,5.28485,15.53276,0,23.74,131,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,5.76,120
6544,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,8.16,120
8071,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,64,17,15,2,192,110,1.5,5.04,17.76,120
7959,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,64,17,15,2,192,110,1.5,5.04,8.16,120
8148,16.92,593352.68,5204.84807,2.97637,6.31101,16.91837,0,23.74,114,3.15,3.4,5,9,16,17,15,2,192,110,1.5,5.04,17.76,120
8476,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,8.16,120
8763,16.92,593352.68,5204.84807,2.97637,6.31101,16.91837,0,23.74,114,3.15,3.4,5,9,16,17,15,2,192,110,1.5,5.04,17.76,168
8989,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,17.76,168
9036,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,112,17,15,2,192,110,1.5,5.04,8.16,120
9095,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,43,17,15,2,192,110,1.5,5.04,8.16,120
9400,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,64,17,15,2,192,110,1.5,5.04,17.76,168
9538,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,123,17,15,2,192,110,1.5,5.04,8.16,120
9480,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,17.76,117
9749,16.89,590799.29,5182.44991,2.96918,6.28386,16.88887,0,23.74,114,3.15,3.4,5,9,16,17,15,2,192,110,1.5,5.04,8.16,120
9788,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,43,17,15,2,192,110,1.5,5.04,17.76,132
9791,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,128,17,15,2,192,110,1.5,5.04,8.16,120
9795,16.92,593352.68,5204.84807,2.97637,6.31101,16.91837,0,23.74,114,3.15,3.4,5,9,16,17,15,2,191,110,1.5,5.04,17.76,120
9792,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,17.76,120
10010,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,17.76,120
9934,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,65,17,15,2,192,110,1.5,5.04,8.16,120
10054,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,128,17,15,2,192,110,1.5,5.04,17.76,168
10015,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,8.16,144
9981,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,115,17,15,2,192,110,1.5,5.04,17.76,132
10069,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,59,17,15,2,192,110,1.5,5.04,17.76,168
10077,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,123,17,15,2,192,110,1.5,5.04,17.76,120
10206,16.89,590799.29,5182.44991,2.96918,6.28386,16.88887,0,23.74,114,3.15,3.4,5,9,16,17,15,2,191,110,1.5,5.04,8.16,120
10089,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,115,17,15,2,193,110,1.5,5.04,8.16,120
10134,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,80,17,15,2,191,110,1.5,5.04,17.76,120
10137,16.92,594409.07,5168.77452,2.97855,6.32225,16.91566,0,23.74,115,3.15,3.4,5,9,43,17,15,2,192,110,1.5,5.04,17.76,117
10241,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,65,17,15,2,192,110,1.5,5.04,8.16,168
10354,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,43,17,15,2,192,110,1.5,5.04,8.16,168
10416,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,129,17,15,2,192,110,1.5,5.04,8.16,168
10765,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,64,17,15,2,206,110,1.5,5.04,8.16,132
11062,16.94,596268.59,5096.31274,2.98293,6.34203,16.94342,0,23.74,117,3.15,3.4,5,9,81,17,15,2,192,110,1.5,5.04,8.16,120
8465,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,115,17,18,2,192,110,1.5,5.04,17.76,132
9427,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,123,17,18,2,192,110,1.5,5.04,17.76,132
9588,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,43,17,18,2,192,110,1.5,5.04,17.76,132
9639,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,91,17,18,2,192,110,1.5,5.04,17.76,132
9799,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,64,17,18,2,192,110,1.5,5.04,16.32,132
9771,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,115,17,18,2,192,110,1.5,5.04,8.16,120
10075,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,123,17,18,2,192,110,1.5,5.04,8.16,132
10088,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,64,17,18,2,192,110,1.5,5.04,17.76,132
10141,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,129,17,18,2,192,110,1.5,5.04,17.76,132
10180,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,129,17,18,2,192,110,1.5,5.04,8.16,120
10266,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,115,17,18,2,192,110,1.5,5.04,17.76,84
10561,17.19,595457.59,5223.31219,2.99880,6.38801,17.18645,0,23.74,114,3.15,3.4,5,9,16,17,18,2,192,110,1.5,5.04,17.76,132
10486,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,123,17,18,2,192,110,1.5,5.04,8.16,84
10599,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,35,17,18,2,192,110,1.5,5.04,8.16,132
10624,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,43,17,18,2,192,110,1.5,5.04,13.92,84
10883,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,17,17,18,2,192,110,1.5,5.04,8.16,120
10858,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,19,17,18,2,192,110,1.5,5.04,8.16,132
10790,17.10,591064.56,5139.69183,2.97445,6.34088,17.10018,0,23.74,115,3.15,3.4,5,9,64,17,18,2,206,110,1.5,5.04,17.76,132
11074,17.20,597359.78,5105.63915,2.98928,6.40841,17.20288,0,23.74,117,3.15,3.4,5,9,81,17,18,2,192,110,1.5,5.04,8.16,120
10681,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,115,17,22,2,192,110,1.5,5.04,6.24,273
10706,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,91,17,22,2,192,110,1.5,5.04,6.24,273
10909,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,115,17,22,2,192,110,1.5,5.04,6.24,81
11054,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,64,17,22,2,192,110,1.5,5.04,6.24,273
11039,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,43,17,22,2,192,110,1.5,5.04,6.24,273
11159,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,129,17,22,2,192,110,1.5,5.04,6.24,273
11298,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,128,17,22,2,192,110,1.5,5.04,6.24,273
11225,17.71,575602.55,4836.99622,2.72820,5.95635,17.70682,0,23.74,119,3.15,3.4,5,9,81,17,22,2,192,110,1.5,5.04,6.24,273
6671,13.61,580799.98,4721.95106,2.68890,6.01107,13.61190,0,23.75,123,2.9,4.4,5,9,129,17,15,2,286,101,1.5,11.04,18.72,177
8974,15.39,520941.71,4069.85711,2.65814,6.09925,15.39363,0,23.75,128,3.15,3.4,5,9,129,17,15,2,192,77,1.65,5.04,6.24,177
8869,15.27,523178.76,4288.35049,2.76618,6.04795,15.27453,0,23.75,122,3.15,3.4,5,9,64,17,15,2,192,77,1.65,5.04,48,168
9272,15.27,523178.76,4288.35049,2.76618,6.04795,15.27453,0,23.75,122,3.15,3.4,5,9,64,17,15,2,240,77,1.65,5.04,17.76,168
9279,13.98,496423.21,3818.64008,2.44689,5.55361,13.98477,0,23.75,130,3.05,3.6,5,9,115,17,15,2,297,77,1.65,5.04,48,177
8338,14.87,468351.50,3658.99609,2.29480,5.67723,14.86569,0,23.76,128,3,4.4,5,9,16,17,15,2,192,110,1.5,3.12,8.16,120
9584,14.65,496042.45,3729.64248,2.25086,5.88131,14.65490,0,23.77,133,3.05,4.4,5,9,16,17,15,2,297,110,1.5,5.4,5.76,144
7244,13.65,613953.42,4616.19113,2.96818,6.64682,13.64914,0,23.77,133,2.9,4.4,5,9,64,17,15,2,118,93,1.65,6.6,5.76,168
10816,5.35,316765.67,2639.71392,1.70734,1.79244,5.35455,0,23.77,120,3.15,3.4,5,9,32,129,30,2,192,93,1.65,5.04,6.24,177
522,-0.60,-36998.18,-3083.18167,0.36336,-0.62218,-0.60213,0,23.77,12,4.15,19.8,18.5,6,126,135,57,19,41,92,12.45,2.52,5.76,162
9040,11.74,371183.83,2394.73439,1.82867,4.55010,11.73727,0,23.77,155,3.05,3.6,5,9,43,17,15,2,297,93,1.5,3.48,4.8,120
5730,10.33,386532.32,2461.98930,1.85485,4.49976,10.33067,0,23.78,157,2.9,7.2,5,9,64,17,15,2,46,91,1.5,5.04,17.76,177
3515,9.51,451497.80,2655.86941,1.87432,2.49061,9.50771,0,23.78,170,2.9,7,7,9,35,17,15,2,118,25,1.5,11.52,47.52,225
5210,9.51,451497.80,2655.86941,1.87432,2.49061,9.50771,0,23.78,170,2.9,7,7,9,115,17,15,2,120,25,1.5,11.52,47.52,225
5467,9.51,451497.80,2655.86941,1.87432,2.49061,9.50771,0,23.78,170,2.9,7,7,9,67,17,15,2,57,25,1.5,11.52,47.52,225
7106,15.75,611034.27,4967.75829,2.91930,6.67055,15.74658,0,23.78,123,2.9,3.8,5,9,16,17,18,2,46,91,1.5,5.04,17.76,84
7707,14.83,589212.28,4713.69824,2.82579,6.53689,14.82591,0,23.78,125,2.9,3.8,5,9,16,17,18,2,46,91,1.5,5.04,8.16,168
1396,1.26,40914.09,179.44776,1.15756,0.49428,1.26123,0,23.79,228,5,9.4,12,1,129,22,88,5,36,27,11.55,1.56,42.24,129
7153,11.66,416361.51,2618.62585,1.84703,4.99734,11.66119,0,23.79,159,2.95,4.4,5,9,64,17,15,2,192,93,1.5,4.56,4.8,120
5945,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,57,91,1.5,5.04,17.76,177
6062,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,115,17,15,2,46,91,1.5,5.04,17.76,99
6119,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,46,91,1.5,5.04,17.76,204
6404,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,80,17,15,2,57,91,1.5,5.04,17.76,177
6656,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,115,17,15,2,46,91,1.5,5.04,17.76,84
6793,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,35,17,15,2,46,91,1.5,5.04,17.76,99
6890,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,115,17,15,2,110,91,1.5,5.04,17.76,177
6860,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,80,17,15,2,46,91,1.5,5.04,17.76,84
6816,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,57,91,1.5,5.04,48,177
7013,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,46,91,1.5,5.04,17.76,84
7098,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,110,91,1.5,5.04,17.76,84
7078,14.71,566999.47,4609.75179,2.73406,6.21576,14.71085,0,23.79,123,2.9,4.4,5,9,16,17,15,2,57,91,1.5,5.04,17.76,177
7309,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,115,17,15,2,110,91,1.5,5.04,18.72,177
7458,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,110,91,1.5,5.04,18.72,177
7483,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,126,91,1.5,5.04,17.76,177
7682,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,64,17,15,2,57,91,1.5,5.04,18.72,177
8235,14.71,567958.17,4580.30782,2.73584,6.22627,14.70997,0,23.79,124,2.9,4.4,5,9,120,17,15,2,46,91,1.5,5.04,17.76,132
6902,15.03,575008.11,4637.16218,2.75538,6.35404,15.02746,0,23.79,124,2.9,4.4,5,9,64,17,18,2,110,91,1.5,5.04,17.76,84
7149,15.03,575008.11,4637.16218,2.75538,6.35404,15.02746,0,23.79,124,2.9,4.4,5,9,64,17,18,2,57,91,1.5,5.04,25.44,204
7450,15.03,575008.11,4637.16218,2.75538,6.35404,15.02746,0,23.79,124,2.9,4.4,5,9,115,17,18,2,110,91,1.5,5.04,17.76,84
7545,15.03,575008.11,4637.16218,2.75538,6.35404,15.02746,0,23.79,124,2.9,4.4,5,9,128,17,18,2,110,91,1.5,5.04,17.28,84
8156,13.94,554390.59,4331.17648,2.66818,6.17646,13.94429,0,23.79,128,2.9,4.4,5,9,64,17,15,2,46,91,1.5,5.04,8.16,72
7224,14.96,555382.72,4515.30667,2.72410,6.18044,14.95935,0,23.79,123,2.9,4.4,5,9,64,17,31,2,126,91,1.5,5.04,48,48
6581,15.25,584273.92,4264.77314,2.56879,6.38465,15.25307,0,23.79,137,2.9,4.4,5,9,64,17,31,2,126,91,1.5,5.04,5.76,48
7463,14.48,549461.39,4292.66711,2.61656,6.16229,14.48141,0,23.79,128,2.9,4.4,5,9,64,17,15,2,46,91,1.5,5.04,10.08,96
6167,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,64,17,15,2,126,91,1.5,5.04,5.76,48
6684,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,64,17,15,2,57,91,1.5,5.04,5.76,192
6853,14.45,553173.00,4159.19549,2.47768,5.95240,14.44676,0,23.79,133,2.9,4.4,5,9,16,17,15,2,126,91,1.5,5.04,5.76,48
7379,14.45,553173.00,4159.19549,2.47768,5.95240,14.44676,0,23.79,133,2.9,4.4,5,9,16,17,15,2,57,91,1.5,5.04,5.76,192
7505,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,115,17,15,2,126,91,1.5,5.04,5.76,48
7431,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,64,17,15,2,46,91,1.5,5.04,5.76,96
7632,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,115,17,15,2,46,91,1.5,5.04,5.76,96
8062,15.08,602549.94,4430.51427,2.58764,6.48372,15.08486,0,23.79,136,2.9,4.4,5,9,113,17,15,2,46,91,1.5,5.04,5.76,48
6884,14.31,561763.73,4130.61566,2.44383,6.06884,14.30855,0,23.79,136,2.9,4.4,5,9,35,17,15,2,46,91,1.5,5.04,6.72,96
7238,14.31,561763.73,4130.61566,2.44383,6.06884,14.30855,0,23.79,136,2.9,4.4,5,9,35,17,15,2,46,91,1.5,5.04,6.72,81
5982,14.42,533434.37,4267.47496,2.78284,5.85129,14.42321,0,23.79,125,2.9,3.6,5,9,112,17,15,2,286,93,1.5,4.44,25.92,81
2565,4.33,169043.21,426.87679,1.21690,1.42143,4.32868,0,23.80,396,2.9,15,32.5,8,64,17,127,10,81,17,1.5,6.96,7.2,66
9352,16.37,597287.11,5061.75517,2.72154,5.81379,16.36786,0,23.80,118,3.15,4.2,5,9,32,17,15,2,192,93,1.65,4.68,6.24,129
10483,17.52,695360.63,5518.73516,2.83797,7.06470,17.52028,0,23.80,126,3.15,4.2,5,9,80,17,15,2,192,93,1.65,4.68,5.28,168
10951,17.52,695360.63,5518.73516,2.83797,7.06470,17.52028,0,23.80,126,3.15,4.2,5,9,80,17,15,2,270,93,1.65,4.68,5.28,168
9306,16.23,549851.68,4953.61874,2.66258,6.04983,16.23230,0,23.80,111,3.15,5,5,9,129,17,15,2,110,92,1.5,5.4,6.24,177
5820,10.99,495701.48,2490.96221,1.88711,6.13892,10.99327,0,23.81,199,2.9,4.4,41,9,16,17,15,2,286,21,1.5,3,12.48,147
3705,7.65,230736.29,784.81731,1.37381,3.07042,7.65240,0,23.81,294,2.9,7,7,9,131,17,15,2,104,25,1.65,1.2,12.96,234
4036,7.65,230736.29,784.81731,1.37381,3.07042,7.65240,0,23.81,294,2.9,7,7,9,35,17,15,2,118,25,1.65,1.2,43.2,225
4754,10.25,427496.32,2722.90650,2.04895,5.57913,10.25200,0,23.81,157,2.9,7,7,9,16,17,15,2,118,49,1.65,10.92,5.76,48
9839,17.17,673962.88,4883.78899,2.62137,6.98114,17.16628,0,23.82,138,3.05,3.6,5,9,16,17,15,2,297,93,1.65,4.68,4.8,120
10498,16.33,650936.11,4931.33417,2.71071,6.64074,16.32832,0,23.82,132,3.05,3.6,5,9,16,17,15,2,297,93,1.65,4.68,5.28,120
8358,16.32,529228.83,4410.24025,2.50160,5.74715,16.32072,0,23.82,120,3.15,4.4,5,9,115,17,15,2,110,92,1.5,5.4,6.24,177
8529,16.32,529228.83,4410.24025,2.50160,5.74715,16.32072,0,23.82,120,3.15,4.4,5,9,128,17,15,2,110,92,1.5,5.4,6.24,177
8943,16.32,529228.83,4410.24025,2.50160,5.74715,16.32072,0,23.82,120,3.15,4.4,5,9,32,17,15,2,110,92,1.5,5.4,6.24,177
8956,16.32,529228.83,4410.24025,2.50160,5.74715,16.32072,0,23.82,120,3.15,4.4,5,9,35,17,15,2,110,92,1.5,5.4,6.24,177
10179,16.89,606993.68,5058.28067,2.69312,6.07898,16.89335,0,23.83,120,3.15,4.4,5,9,91,17,18,2,190,93,1.65,4.68,5.76,96
10243,16.65,601248.26,5095.32424,2.73163,5.91607,16.65446,0,23.83,118,3.15,4.4,5,9,64,17,22,2,192,93,1.65,4.68,6.24,144
9814,16.53,622753.10,4236.41565,2.49876,6.65940,16.53116,0,23.83,147,3.05,3.6,5,9,64,17,15,2,297,94,1.65,4.68,4.8,168
8510,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,32,17,15,2,192,93,1.65,4.68,6.24,168
8837,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,115,17,15,2,192,93,1.65,4.68,6.24,144
9024,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,32,17,15,2,192,93,1.65,4.68,6.24,144
8962,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,80,17,15,2,192,93,1.65,4.68,6.24,96
9127,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,123,17,15,2,192,93,1.65,4.68,6.24,96
9143,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,6.24,192
9115,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,6.24,144
9192,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,123,17,15,2,192,93,1.65,4.68,6.24,168
9199,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,115,17,15,2,192,93,1.65,4.68,6.24,168
9372,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,115,17,15,2,192,93,1.65,4.68,6.24,192
9425,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,64,17,15,2,190,93,1.65,4.68,6.24,168
9382,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,43,17,15,2,192,93,1.65,4.68,6.24,144
9841,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,6.24,168
9780,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,6.24,120
9777,16.41,606001.88,5135.60915,2.72957,5.91824,16.41479,0,23.83,118,3.15,4.4,5,9,128,17,15,2,190,93,1.65,4.68,6.24,168
8625,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,123,17,15,2,192,93,1.65,4.68,5.28,168
9307,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,115,17,15,2,192,93,1.65,4.68,5.28,168
9585,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,5.28,168
9809,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,35,17,15,2,192,93,1.65,4.68,5.28,168
10211,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,51,17,15,2,192,93,1.65,4.68,5.28,168
10316,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,40,17,15,2,192,93,1.65,4.68,5.28,168
10568,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,51,17,15,2,192,93,1.65,4.68,5.28,120
10569,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,91,17,15,2,192,93,1.65,4.68,5.28,168
10894,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,91,17,15,2,192,93,1.65,4.68,5.28,120
10892,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,64,17,15,2,192,93,1.65,4.68,5.28,120
10940,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,80,17,15,2,192,93,1.65,4.68,5.28,168
10955,17.36,685572.80,5441.05397,2.79645,6.98841,17.35569,0,23.83,126,3.15,4.4,5,9,43,17,15,2,192,93,1.65,4.68,5.28,168
4504,9.25,337507.49,2083.37957,1.67058,1.86687,9.25329,0,23.83,162,2.95,17.2,5.5,9,16,17,142,2,110,24,1.65,12,24,252
6752,14.63,556863.40,4527.34472,2.73863,6.13433,14.63062,0,23.83,123,2.9,4.4,5,9,115,17,15,2,286,93,1.5,4.92,25.92,81
6804,14.63,555934.39,4556.83926,2.73687,6.12409,14.63148,0,23.83,122,2.9,4.4,5,9,16,17,15,2,293,93,1.5,4.92,17.76,84
